event_id,order_id,event_time,ingestion_time,event_type
365,6398,2023-07-08 07:00:00,2023-07-08 12:00:00,VIEW
366,7598,2023-08-25 03:00:00,2023-08-25 05:00:00,PURCHASE
367,7260,2023-05-11 05:00:00,2023-05-11 07:00:00,ADD_TO_CART
368,5143,2023-01-07 17:00:00,2023-01-07 22:00:00,PURCHASE
369,5515,2023-09-17 11:00:00,2023-09-17 12:00:00,VIEW
370,5397,2023-09-14 00:00:00,2023-09-14 00:00:00,PURCHASE
371,1245,2023-06-21 04:00:00,2023-06-21 04:00:00,VIEW
372,743,2023-01-26 09:00:00,2023-01-26 14:00:00,ADD_TO_CART
373,2947,2023-05-17 17:00:00,2023-05-17 22:00:00,PURCHASE
374,4649,2023-02-17 11:00:00,2023-02-17 11:00:00,ADD_TO_CART
375,6779,2023-05-14 17:00:00,2023-05-14 18:00:00,VIEW
376,4242,2023-04-07 04:00:00,2023-04-07 04:00:00,ADD_TO_CART
377,3008,2023-01-08 07:00:00,2023-01-08 09:00:00,PURCHASE
378,4490,2023-01-21 23:00:00,2023-01-22 04:00:00,PURCHASE
379,1349,2023-10-08 16:00:00,2023-10-08 16:00:00,VIEW
380,2172,2023-12-08 11:00:00,2023-12-08 13:00:00,VIEW
381,3374,2023-03-11 23:00:00,2023-03-11 23:00:00,PURCHASE
382,7418,2023-10-04 22:00:00,2023-10-04 22:00:00,ADD_TO_CART
383,2806,2023-10-10 02:00:00,2023-10-10 02:00:00,PURCHASE
384,5832,2023-07-19 06:00:00,2023-07-19 11:00:00,ADD_TO_CART
385,5612,2023-03-16 04:00:00,2023-03-16 04:00:00,ADD_TO_CART
386,2733,2023-08-10 05:00:00,2023-08-10 06:00:00,ADD_TO_CART
387,5452,2023-07-30 03:00:00,2023-07-30 03:00:00,ADD_TO_CART
388,6720,2023-12-03 14:00:00,2023-12-03 14:00:00,VIEW
389,6970,2023-06-23 21:00:00,2023-06-23 21:00:00,VIEW
390,2299,2023-09-03 04:00:00,2023-09-03 05:00:00,PURCHASE
391,7604,2023-10-09 09:00:00,2023-10-09 10:00:00,PURCHASE
392,352,2023-12-16 05:00:00,2023-12-16 06:00:00,ADD_TO_CART
393,7572,2023-10-24 19:00:00,2023-10-24 19:00:00,ADD_TO_CART
394,1833,2023-07-13 03:00:00,2023-07-13 04:00:00,ADD_TO_CART
395,3433,2023-04-26 12:00:00,2023-04-26 12:00:00,PURCHASE
396,4084,2023-09-14 09:00:00,2023-09-14 09:00:00,PURCHASE
397,5927,2023-12-15 00:00:00,2023-12-15 01:00:00,PURCHASE
398,4987,2023-09-08 09:00:00,2023-09-08 09:00:00,PURCHASE
399,3159,2023-02-02 21:00:00,2023-02-02 21:00:00,VIEW
400,3730,2023-03-20 20:00:00,2023-03-20 22:00:00,PURCHASE
401,7991,2023-01-28 00:00:00,2023-01-28 05:00:00,ADD_TO_CART
402,3514,2023-02-03 03:00:00,2023-02-03 03:00:00,ADD_TO_CART
403,6362,2023-09-18 01:00:00,2023-09-18 01:00:00,VIEW
404,6179,2023-03-16 11:00:00,2023-03-16 16:00:00,PURCHASE
405,6607,2023-07-23 18:00:00,2023-07-23 20:00:00,PURCHASE
406,6337,2023-09-19 00:00:00,2023-09-19 00:00:00,PURCHASE
407,4302,2023-10-02 03:00:00,2023-10-02 03:00:00,ADD_TO_CART
408,2547,2023-10-05 20:00:00,2023-10-05 22:00:00,ADD_TO_CART
409,604,2023-12-18 10:00:00,2023-12-18 10:00:00,PURCHASE
410,5870,2023-02-04 05:00:00,2023-02-04 05:00:00,VIEW
411,7810,2023-03-15 19:00:00,2023-03-15 20:00:00,VIEW
412,2046,2023-08-06 19:00:00,2023-08-06 19:00:00,PURCHASE
413,3884,2023-04-03 23:00:00,2023-04-03 23:00:00,PURCHASE
414,2563,2023-03-23 23:00:00,2023-03-24 01:00:00,VIEW
415,3374,2023-12-19 02:00:00,2023-12-19 04:00:00,ADD_TO_CART
416,1736,2023-08-16 16:00:00,2023-08-16 16:00:00,PURCHASE
417,2647,2023-10-25 13:00:00,2023-10-25 14:00:00,ADD_TO_CART
418,3039,2023-08-21 13:00:00,2023-08-21 18:00:00,PURCHASE
419,3255,2023-05-29 21:00:00,2023-05-29 23:00:00,VIEW
420,6748,2023-08-19 17:00:00,2023-08-19 18:00:00,PURCHASE
421,2737,2023-12-05 16:00:00,2023-12-05 16:00:00,PURCHASE
422,6309,2023-08-16 03:00:00,2023-08-16 03:00:00,PURCHASE
423,1073,2023-11-14 15:00:00,2023-11-14 20:00:00,ADD_TO_CART
424,5996,2023-09-23 03:00:00,2023-09-23 05:00:00,ADD_TO_CART
425,1784,2023-01-10 13:00:00,2023-01-10 13:00:00,ADD_TO_CART
426,2144,2023-11-19 17:00:00,2023-11-19 18:00:00,ADD_TO_CART
427,6288,2023-03-20 22:00:00,2023-03-20 23:00:00,ADD_TO_CART
428,6117,2023-04-19 05:00:00,2023-04-19 06:00:00,PURCHASE
429,538,2023-02-26 07:00:00,2023-02-26 08:00:00,ADD_TO_CART
430,1821,2023-12-03 23:00:00,2023-12-04 01:00:00,ADD_TO_CART
431,5669,2023-06-07 01:00:00,2023-06-07 02:00:00,ADD_TO_CART
432,7990,2023-03-10 01:00:00,2023-03-10 06:00:00,PURCHASE
433,1267,2023-04-01 21:00:00,2023-04-01 23:00:00,PURCHASE
434,5155,2023-01-15 15:00:00,2023-01-15 15:00:00,PURCHASE
435,3348,2023-06-14 22:00:00,2023-06-15 00:00:00,VIEW
436,2015,2023-05-23 02:00:00,2023-05-23 07:00:00,VIEW
437,7543,2023-05-24 10:00:00,2023-05-24 12:00:00,PURCHASE
438,1968,2023-02-25 23:00:00,2023-02-25 23:00:00,PURCHASE
439,5597,2023-02-07 09:00:00,2023-02-07 14:00:00,VIEW
440,6649,2023-05-19 05:00:00,2023-05-19 05:00:00,ADD_TO_CART
441,6965,2023-09-24 04:00:00,2023-09-24 04:00:00,ADD_TO_CART
442,6582,2023-06-25 23:00:00,2023-06-26 04:00:00,VIEW
443,1785,2023-05-09 07:00:00,2023-05-09 07:00:00,PURCHASE
444,464,2023-03-17 11:00:00,2023-03-17 11:00:00,PURCHASE
445,7372,2023-07-15 21:00:00,2023-07-15 23:00:00,PURCHASE
446,567,2023-03-06 01:00:00,2023-03-06 01:00:00,VIEW
447,6357,2023-04-09 08:00:00,2023-04-09 13:00:00,VIEW
448,6160,2023-07-04 18:00:00,2023-07-04 18:00:00,PURCHASE
449,4452,2023-12-03 04:00:00,2023-12-03 09:00:00,VIEW
450,1248,2023-05-25 18:00:00,2023-05-25 18:00:00,PURCHASE
451,3626,2023-05-07 11:00:00,2023-05-07 11:00:00,VIEW
452,3952,2023-08-03 00:00:00,2023-08-03 01:00:00,PURCHASE
453,4919,2023-11-29 02:00:00,2023-11-29 02:00:00,ADD_TO_CART
454,1898,2023-07-22 09:00:00,2023-07-22 09:00:00,ADD_TO_CART
455,7242,2023-11-10 03:00:00,2023-11-10 04:00:00,PURCHASE
456,2560,2023-01-24 07:00:00,2023-01-24 07:00:00,VIEW
457,570,2023-04-04 07:00:00,2023-04-04 07:00:00,ADD_TO_CART
458,7920,2023-12-01 14:00:00,2023-12-01 16:00:00,PURCHASE
459,654,2023-03-19 22:00:00,2023-03-20 03:00:00,PURCHASE
460,296,2023-02-23 14:00:00,2023-02-23 14:00:00,ADD_TO_CART
461,7043,2023-03-25 09:00:00,2023-03-25 09:00:00,PURCHASE
462,197,2023-07-21 00:00:00,2023-07-21 02:00:00,VIEW
463,3944,2023-03-23 15:00:00,2023-03-23 15:00:00,VIEW
464,4408,2023-01-20 18:00:00,2023-01-20 23:00:00,ADD_TO_CART
465,6351,2023-01-09 05:00:00,2023-01-09 06:00:00,VIEW
466,1609,2023-11-26 18:00:00,2023-11-26 18:00:00,VIEW
467,758,2023-06-29 05:00:00,2023-06-29 05:00:00,PURCHASE
468,3869,2023-11-13 15:00:00,2023-11-13 15:00:00,PURCHASE
469,2827,2023-08-02 23:00:00,2023-08-02 23:00:00,PURCHASE
470,3016,2023-07-25 22:00:00,2023-07-25 22:00:00,ADD_TO_CART
471,4448,2023-05-04 13:00:00,2023-05-04 15:00:00,ADD_TO_CART
472,5207,2023-05-20 21:00:00,2023-05-20 22:00:00,PURCHASE
473,2330,2023-06-23 20:00:00,2023-06-23 20:00:00,ADD_TO_CART
474,44,2023-07-12 18:00:00,2023-07-12 19:00:00,PURCHASE
475,2870,2023-08-01 05:00:00,2023-08-01 07:00:00,VIEW
476,5913,2023-07-17 20:00:00,2023-07-18 01:00:00,ADD_TO_CART
477,4577,2023-06-08 19:00:00,2023-06-08 19:00:00,PURCHASE
478,7902,2023-02-04 16:00:00,2023-02-04 17:00:00,VIEW
479,7497,2023-02-07 22:00:00,2023-02-07 22:00:00,PURCHASE
480,6311,2023-07-30 07:00:00,2023-07-30 07:00:00,ADD_TO_CART
481,1996,2023-04-08 03:00:00,2023-04-08 03:00:00,VIEW
482,5627,2023-02-17 22:00:00,2023-02-17 22:00:00,ADD_TO_CART
483,6475,2023-01-27 13:00:00,2023-01-27 18:00:00,ADD_TO_CART
484,7240,2023-06-13 09:00:00,2023-06-13 10:00:00,PURCHASE
485,5372,2023-04-15 18:00:00,2023-04-15 23:00:00,PURCHASE
486,3883,2023-01-11 08:00:00,2023-01-11 10:00:00,PURCHASE
487,1959,2024-01-01 02:00:00,2024-01-01 02:00:00,VIEW
488,4816,2023-04-18 07:00:00,2023-04-18 08:00:00,PURCHASE
489,7970,2023-03-01 12:00:00,2023-03-01 12:00:00,PURCHASE
490,1318,2023-06-21 22:00:00,2023-06-21 22:00:00,PURCHASE
491,429,2023-08-25 12:00:00,2023-08-25 13:00:00,ADD_TO_CART
492,4895,2023-05-12 09:00:00,2023-05-12 09:00:00,VIEW
493,3942,2023-01-16 22:00:00,2023-01-16 22:00:00,ADD_TO_CART
494,712,2023-08-06 22:00:00,2023-08-07 03:00:00,ADD_TO_CART
495,6070,2023-01-07 12:00:00,2023-01-07 14:00:00,VIEW
496,2820,2023-07-20 00:00:00,2023-07-20 00:00:00,ADD_TO_CART
497,1761,2023-03-21 17:00:00,2023-03-21 18:00:00,ADD_TO_CART
498,6691,2023-09-08 08:00:00,2023-09-08 08:00:00,PURCHASE
499,876,2023-09-15 21:00:00,2023-09-15 21:00:00,ADD_TO_CART
500,2377,2023-06-07 08:00:00,2023-06-07 08:00:00,VIEW
501,6872,2023-05-05 16:00:00,2023-05-05 18:00:00,VIEW
502,1483,2023-06-11 17:00:00,2023-06-11 22:00:00,PURCHASE
503,2813,2023-05-06 21:00:00,2023-05-06 21:00:00,VIEW
504,1685,2023-07-20 07:00:00,2023-07-20 08:00:00,VIEW
505,6261,2023-10-02 01:00:00,2023-10-02 02:00:00,VIEW
506,4921,2023-09-11 15:00:00,2023-09-11 17:00:00,PURCHASE
507,6973,2023-10-16 01:00:00,2023-10-16 01:00:00,VIEW
508,7483,2023-10-01 22:00:00,2023-10-01 22:00:00,VIEW
509,882,2023-01-06 12:00:00,2023-01-06 12:00:00,VIEW
510,6042,2023-06-11 19:00:00,2023-06-12 00:00:00,ADD_TO_CART
511,1020,2023-01-15 14:00:00,2023-01-15 15:00:00,ADD_TO_CART
512,4216,2023-01-03 21:00:00,2023-01-03 21:00:00,ADD_TO_CART
513,7059,2023-09-17 14:00:00,2023-09-17 14:00:00,PURCHASE
514,3943,2023-08-11 19:00:00,2023-08-11 19:00:00,VIEW
515,6554,2023-04-26 17:00:00,2023-04-26 17:00:00,VIEW
516,437,2023-01-30 19:00:00,2023-01-30 19:00:00,VIEW
517,2285,2023-11-15 03:00:00,2023-11-15 03:00:00,PURCHASE
518,959,2023-09-27 19:00:00,2023-09-27 19:00:00,PURCHASE
519,7212,2023-07-15 17:00:00,2023-07-15 17:00:00,VIEW
520,2290,2023-10-21 16:00:00,2023-10-21 18:00:00,ADD_TO_CART
521,4268,2023-11-15 06:00:00,2023-11-15 08:00:00,PURCHASE
522,7512,2023-04-23 21:00:00,2023-04-23 22:00:00,ADD_TO_CART
523,5152,2023-07-20 19:00:00,2023-07-20 19:00:00,ADD_TO_CART
524,5024,2023-11-21 03:00:00,2023-11-21 03:00:00,ADD_TO_CART
525,4259,2023-01-19 07:00:00,2023-01-19 07:00:00,PURCHASE
526,6942,2023-03-21 04:00:00,2023-03-21 09:00:00,VIEW
527,1359,2023-10-10 20:00:00,2023-10-11 01:00:00,VIEW
528,3755,2023-05-03 11:00:00,2023-05-03 11:00:00,ADD_TO_CART
529,1114,2023-06-16 21:00:00,2023-06-16 22:00:00,ADD_TO_CART
530,5016,2023-12-21 01:00:00,2023-12-21 01:00:00,VIEW
531,5331,2023-11-23 10:00:00,2023-11-23 10:00:00,VIEW
532,3640,2023-10-06 20:00:00,2023-10-06 22:00:00,VIEW
533,3289,2023-01-24 13:00:00,2023-01-24 15:00:00,ADD_TO_CART
534,3989,2023-08-14 15:00:00,2023-08-14 16:00:00,PURCHASE
535,3863,2023-08-27 17:00:00,2023-08-27 19:00:00,VIEW
536,5133,2023-04-08 00:00:00,2023-04-08 02:00:00,ADD_TO_CART
537,4067,2023-09-15 06:00:00,2023-09-15 08:00:00,VIEW
538,5761,2023-01-01 01:00:00,2023-01-01 02:00:00,ADD_TO_CART
539,2742,2023-04-19 04:00:00,2023-04-19 06:00:00,ADD_TO_CART
540,3080,2023-09-18 18:00:00,2023-09-18 20:00:00,ADD_TO_CART
541,7717,2023-08-13 09:00:00,2023-08-13 11:00:00,PURCHASE
542,7004,2023-05-05 12:00:00,2023-05-05 13:00:00,PURCHASE
543,538,2023-01-10 13:00:00,2023-01-10 18:00:00,PURCHASE
544,7520,2023-12-25 23:00:00,2023-12-26 00:00:00,ADD_TO_CART
545,4293,2023-01-05 00:00:00,2023-01-05 00:00:00,VIEW
546,2109,2023-06-02 20:00:00,2023-06-02 20:00:00,VIEW
547,724,2023-10-13 17:00:00,2023-10-13 17:00:00,ADD_TO_CART
548,7898,2023-04-15 02:00:00,2023-04-15 02:00:00,VIEW
549,4366,2023-01-06 11:00:00,2023-01-06 16:00:00,VIEW
550,2478,2023-07-09 21:00:00,2023-07-09 21:00:00,PURCHASE
551,7307,2023-10-05 10:00:00,2023-10-05 15:00:00,PURCHASE
552,2690,2023-05-31 05:00:00,2023-05-31 05:00:00,ADD_TO_CART
553,6017,2023-02-05 08:00:00,2023-02-05 08:00:00,ADD_TO_CART
554,7236,2023-09-24 09:00:00,2023-09-24 09:00:00,ADD_TO_CART
555,6342,2023-07-19 00:00:00,2023-07-19 00:00:00,PURCHASE
556,3915,2023-04-12 05:00:00,2023-04-12 05:00:00,PURCHASE
557,7910,2023-10-20 16:00:00,2023-10-20 16:00:00,PURCHASE
558,5704,2023-07-16 19:00:00,2023-07-16 19:00:00,PURCHASE
559,1225,2023-04-29 20:00:00,2023-04-29 20:00:00,ADD_TO_CART
560,6230,2023-12-12 23:00:00,2023-12-13 00:00:00,PURCHASE
561,424,2023-04-08 21:00:00,2023-04-08 22:00:00,ADD_TO_CART
562,7643,2023-04-05 10:00:00,2023-04-05 12:00:00,PURCHASE
563,6576,2023-01-11 08:00:00,2023-01-11 13:00:00,PURCHASE
564,565,2023-12-12 22:00:00,2023-12-12 22:00:00,PURCHASE
565,5955,2023-05-04 18:00:00,2023-05-04 18:00:00,PURCHASE
566,5791,2023-10-22 16:00:00,2023-10-22 16:00:00,PURCHASE
567,1933,2023-09-18 23:00:00,2023-09-18 23:00:00,PURCHASE
568,7289,2023-04-06 08:00:00,2023-04-06 08:00:00,ADD_TO_CART
569,6774,2023-09-12 22:00:00,2023-09-12 22:00:00,VIEW
570,2581,2023-06-09 20:00:00,2023-06-09 20:00:00,PURCHASE
571,1292,2023-07-01 20:00:00,2023-07-01 20:00:00,VIEW
572,2735,2023-10-13 12:00:00,2023-10-13 14:00:00,VIEW
573,7166,2023-10-27 22:00:00,2023-10-27 22:00:00,PURCHASE
574,845,2023-11-19 16:00:00,2023-11-19 16:00:00,VIEW
575,3128,2023-08-11 04:00:00,2023-08-11 06:00:00,PURCHASE
576,5599,2023-06-27 04:00:00,2023-06-27 04:00:00,VIEW
577,1836,2023-01-21 22:00:00,2023-01-21 23:00:00,ADD_TO_CART
578,1658,2023-11-02 01:00:00,2023-11-02 01:00:00,VIEW
579,187,2023-11-24 11:00:00,2023-11-24 12:00:00,PURCHASE
580,6513,2023-06-05 09:00:00,2023-06-05 09:00:00,ADD_TO_CART
581,2288,2023-09-18 04:00:00,2023-09-18 04:00:00,VIEW
582,5034,2023-01-10 05:00:00,2023-01-10 05:00:00,ADD_TO_CART
583,2986,2023-09-16 16:00:00,2023-09-16 18:00:00,ADD_TO_CART
584,6934,2023-08-16 06:00:00,2023-08-16 08:00:00,VIEW
585,1379,2023-11-07 15:00:00,2023-11-07 15:00:00,PURCHASE
586,2941,2023-07-24 00:00:00,2023-07-24 02:00:00,ADD_TO_CART
587,3222,2023-01-23 04:00:00,2023-01-23 09:00:00,VIEW
588,897,2023-07-11 18:00:00,2023-07-11 20:00:00,ADD_TO_CART
589,1784,2023-12-13 07:00:00,2023-12-13 07:00:00,PURCHASE
590,3337,2023-07-04 19:00:00,2023-07-04 19:00:00,PURCHASE
591,7768,2023-03-04 14:00:00,2023-03-04 14:00:00,VIEW
592,3567,2023-08-30 01:00:00,2023-08-30 01:00:00,PURCHASE
593,6730,2023-09-06 19:00:00,2023-09-06 21:00:00,PURCHASE
594,1588,2023-11-04 06:00:00,2023-11-04 07:00:00,ADD_TO_CART
595,2827,2023-04-23 01:00:00,2023-04-23 01:00:00,PURCHASE
596,1646,2023-04-04 15:00:00,2023-04-04 16:00:00,ADD_TO_CART
597,6492,2023-05-25 22:00:00,2023-05-26 00:00:00,VIEW
598,2253,2023-03-04 17:00:00,2023-03-04 17:00:00,PURCHASE
599,6978,2023-09-11 17:00:00,2023-09-11 19:00:00,VIEW
600,826,2023-07-02 04:00:00,2023-07-02 06:00:00,PURCHASE
601,4663,2023-05-26 09:00:00,2023-05-26 09:00:00,VIEW
602,6593,2023-02-01 05:00:00,2023-02-01 05:00:00,ADD_TO_CART
603,1250,2023-09-22 14:00:00,2023-09-22 16:00:00,ADD_TO_CART
604,1735,2023-08-26 06:00:00,2023-08-26 06:00:00,VIEW
605,7836,2023-04-02 05:00:00,2023-04-02 05:00:00,VIEW
606,2836,2023-08-20 07:00:00,2023-08-20 12:00:00,ADD_TO_CART
607,1907,2023-01-22 11:00:00,2023-01-22 16:00:00,VIEW
608,6372,2023-12-18 21:00:00,2023-12-18 21:00:00,VIEW
609,7966,2023-02-19 13:00:00,2023-02-19 13:00:00,PURCHASE
610,2959,2023-08-24 17:00:00,2023-08-24 22:00:00,PURCHASE
611,7658,2023-02-01 22:00:00,2023-02-01 23:00:00,VIEW
612,1622,2023-11-16 23:00:00,2023-11-16 23:00:00,ADD_TO_CART
613,3118,2023-02-05 19:00:00,2023-02-05 21:00:00,ADD_TO_CART
614,174,2023-09-16 10:00:00,2023-09-16 10:00:00,VIEW
615,571,2023-12-30 22:00:00,2023-12-31 03:00:00,PURCHASE
616,2132,2023-05-28 12:00:00,2023-05-28 12:00:00,PURCHASE
617,1685,2023-02-23 18:00:00,2023-02-23 23:00:00,VIEW
618,7653,2023-03-27 00:00:00,2023-03-27 01:00:00,VIEW
619,2593,2023-06-30 05:00:00,2023-06-30 10:00:00,VIEW
620,3586,2023-02-10 19:00:00,2023-02-10 19:00:00,ADD_TO_CART
621,3624,2023-11-05 16:00:00,2023-11-05 21:00:00,PURCHASE
622,3819,2023-06-10 00:00:00,2023-06-10 00:00:00,PURCHASE
623,7054,2023-12-25 01:00:00,2023-12-25 01:00:00,ADD_TO_CART
624,6671,2023-04-04 04:00:00,2023-04-04 04:00:00,VIEW
625,2729,2023-02-08 14:00:00,2023-02-08 15:00:00,PURCHASE
626,2310,2023-02-09 14:00:00,2023-02-09 19:00:00,PURCHASE
627,4917,2023-11-27 18:00:00,2023-11-27 18:00:00,VIEW
628,3349,2023-04-12 18:00:00,2023-04-12 18:00:00,VIEW
629,2299,2023-12-25 09:00:00,2023-12-25 14:00:00,ADD_TO_CART
630,6166,2023-01-10 14:00:00,2023-01-10 19:00:00,PURCHASE
631,420,2023-01-10 13:00:00,2023-01-10 14:00:00,PURCHASE
632,3115,2023-07-03 15:00:00,2023-07-03 17:00:00,ADD_TO_CART
633,4732,2023-03-07 15:00:00,2023-03-07 15:00:00,PURCHASE
634,783,2023-05-07 02:00:00,2023-05-07 07:00:00,VIEW
635,7067,2023-06-16 18:00:00,2023-06-16 20:00:00,VIEW
636,5787,2023-03-13 02:00:00,2023-03-13 04:00:00,PURCHASE
637,901,2023-10-02 14:00:00,2023-10-02 14:00:00,ADD_TO_CART
638,5608,2023-03-21 21:00:00,2023-03-21 21:00:00,ADD_TO_CART
639,3243,2023-05-18 11:00:00,2023-05-18 11:00:00,PURCHASE
640,4002,2023-07-30 02:00:00,2023-07-30 02:00:00,VIEW
641,6762,2023-05-05 08:00:00,2023-05-05 08:00:00,PURCHASE
642,3891,2023-12-09 09:00:00,2023-12-09 11:00:00,PURCHASE
643,2603,2023-06-15 07:00:00,2023-06-15 07:00:00,PURCHASE
644,3731,2023-01-23 04:00:00,2023-01-23 09:00:00,PURCHASE
645,1998,2023-05-30 07:00:00,2023-05-30 09:00:00,PURCHASE
646,830,2024-01-01 03:00:00,2024-01-01 05:00:00,PURCHASE
647,2581,2023-07-14 11:00:00,2023-07-14 11:00:00,PURCHASE
648,3361,2023-05-24 17:00:00,2023-05-24 17:00:00,VIEW
649,2591,2023-01-29 18:00:00,2023-01-29 23:00:00,VIEW
650,4100,2023-09-11 19:00:00,2023-09-11 19:00:00,PURCHASE
651,1287,2023-07-22 01:00:00,2023-07-22 02:00:00,ADD_TO_CART
652,1558,2023-02-01 19:00:00,2023-02-01 19:00:00,PURCHASE
653,6458,2023-12-07 22:00:00,2023-12-07 22:00:00,VIEW
654,6312,2023-03-17 01:00:00,2023-03-17 02:00:00,PURCHASE
655,2632,2023-04-06 04:00:00,2023-04-06 04:00:00,VIEW
656,6468,2023-09-19 09:00:00,2023-09-19 09:00:00,VIEW
657,2051,2023-10-12 03:00:00,2023-10-12 03:00:00,PURCHASE
658,6743,2023-08-28 16:00:00,2023-08-28 16:00:00,ADD_TO_CART
659,1187,2023-06-13 04:00:00,2023-06-13 04:00:00,ADD_TO_CART
660,1719,2023-07-12 02:00:00,2023-07-12 02:00:00,PURCHASE
661,4297,2023-03-21 03:00:00,2023-03-21 03:00:00,ADD_TO_CART
662,6508,2023-03-30 00:00:00,2023-03-30 00:00:00,VIEW
663,6498,2023-12-11 04:00:00,2023-12-11 04:00:00,ADD_TO_CART
664,7208,2023-02-03 07:00:00,2023-02-03 07:00:00,PURCHASE
665,3213,2023-11-19 18:00:00,2023-11-19 20:00:00,VIEW
666,6414,2023-11-08 09:00:00,2023-11-08 09:00:00,PURCHASE
667,5020,2023-07-28 09:00:00,2023-07-28 14:00:00,ADD_TO_CART
668,168,2023-09-09 00:00:00,2023-09-09 01:00:00,VIEW
669,1430,2023-05-30 10:00:00,2023-05-30 11:00:00,VIEW
670,1120,2023-07-02 11:00:00,2023-07-02 11:00:00,ADD_TO_CART
671,3272,2023-05-12 04:00:00,2023-05-12 04:00:00,PURCHASE
672,6216,2023-02-22 18:00:00,2023-02-22 18:00:00,ADD_TO_CART
673,940,2023-07-01 18:00:00,2023-07-01 18:00:00,PURCHASE
674,2056,2023-10-18 23:00:00,2023-10-18 23:00:00,ADD_TO_CART
675,3562,2023-05-16 18:00:00,2023-05-16 18:00:00,ADD_TO_CART
676,4310,2023-06-04 23:00:00,2023-06-05 00:00:00,PURCHASE
677,2464,2023-03-17 19:00:00,2023-03-17 19:00:00,VIEW
678,4285,2023-12-02 19:00:00,2023-12-02 21:00:00,ADD_TO_CART
679,7601,2023-08-07 12:00:00,2023-08-07 12:00:00,PURCHASE
680,7151,2023-02-25 16:00:00,2023-02-25 17:00:00,VIEW
681,5021,2023-01-07 14:00:00,2023-01-07 14:00:00,PURCHASE
682,3405,2023-11-07 00:00:00,2023-11-07 00:00:00,VIEW
683,7154,2023-10-09 01:00:00,2023-10-09 01:00:00,VIEW
684,3029,2023-04-08 03:00:00,2023-04-08 03:00:00,ADD_TO_CART
685,1521,2023-08-26 14:00:00,2023-08-26 14:00:00,VIEW
686,5075,2023-07-30 06:00:00,2023-07-30 06:00:00,VIEW
687,2296,2023-11-17 08:00:00,2023-11-17 13:00:00,ADD_TO_CART
688,3560,2023-07-01 00:00:00,2023-07-01 01:00:00,ADD_TO_CART
689,7336,2023-06-06 14:00:00,2023-06-06 16:00:00,PURCHASE
690,6497,2023-10-23 03:00:00,2023-10-23 03:00:00,ADD_TO_CART
691,4386,2023-11-16 07:00:00,2023-11-16 09:00:00,PURCHASE
692,7721,2023-08-27 15:00:00,2023-08-27 15:00:00,PURCHASE
693,1093,2023-12-08 03:00:00,2023-12-08 03:00:00,ADD_TO_CART
694,6093,2023-09-14 00:00:00,2023-09-14 01:00:00,ADD_TO_CART
695,1323,2023-03-16 05:00:00,2023-03-16 05:00:00,VIEW
696,1749,2023-04-09 15:00:00,2023-04-09 20:00:00,ADD_TO_CART
697,2474,2023-01-07 00:00:00,2023-01-07 00:00:00,ADD_TO_CART
698,2001,2023-04-06 07:00:00,2023-04-06 07:00:00,VIEW
699,1096,2023-11-16 03:00:00,2023-11-16 03:00:00,PURCHASE
700,3994,2023-01-18 08:00:00,2023-01-18 08:00:00,PURCHASE
701,2688,2023-04-19 22:00:00,2023-04-20 00:00:00,VIEW
702,123,2023-09-19 09:00:00,2023-09-19 09:00:00,ADD_TO_CART
703,2489,2023-02-06 22:00:00,2023-02-07 00:00:00,ADD_TO_CART
704,209,2023-08-09 00:00:00,2023-08-09 02:00:00,VIEW
705,2207,2023-06-19 03:00:00,2023-06-19 08:00:00,PURCHASE
706,1790,2023-01-27 20:00:00,2023-01-27 20:00:00,VIEW
707,1599,2023-02-19 07:00:00,2023-02-19 09:00:00,ADD_TO_CART
708,3877,2023-01-19 11:00:00,2023-01-19 16:00:00,VIEW
709,1651,2023-01-27 21:00:00,2023-01-27 22:00:00,VIEW
710,6243,2023-02-06 11:00:00,2023-02-06 16:00:00,PURCHASE
711,5601,2023-07-31 15:00:00,2023-07-31 16:00:00,VIEW
712,2941,2023-05-02 16:00:00,2023-05-02 17:00:00,PURCHASE
713,7758,2023-03-09 12:00:00,2023-03-09 12:00:00,VIEW
714,7067,2023-02-19 22:00:00,2023-02-19 23:00:00,VIEW
715,282,2023-09-15 01:00:00,2023-09-15 01:00:00,PURCHASE
716,6644,2023-04-21 16:00:00,2023-04-21 17:00:00,PURCHASE
717,1730,2023-05-21 05:00:00,2023-05-21 06:00:00,PURCHASE
718,2903,2023-05-25 00:00:00,2023-05-25 05:00:00,ADD_TO_CART
719,596,2023-09-10 11:00:00,2023-09-10 11:00:00,ADD_TO_CART
720,4261,2023-12-06 12:00:00,2023-12-06 14:00:00,VIEW
721,6735,2023-03-22 05:00:00,2023-03-22 07:00:00,PURCHASE
722,7313,2023-02-06 22:00:00,2023-02-07 00:00:00,VIEW
723,57,2023-03-25 16:00:00,2023-03-25 21:00:00,PURCHASE
724,3837,2023-02-04 18:00:00,2023-02-04 18:00:00,ADD_TO_CART
725,4714,2023-12-24 00:00:00,2023-12-24 00:00:00,PURCHASE
726,3794,2023-09-27 05:00:00,2023-09-27 06:00:00,PURCHASE
727,2753,2023-03-01 14:00:00,2023-03-01 16:00:00,ADD_TO_CART
728,7820,2023-09-12 16:00:00,2023-09-12 16:00:00,PURCHASE
729,3579,2023-10-15 14:00:00,2023-10-15 15:00:00,VIEW
