order_id,customer_id,store_id,sales_rep_id,order_date
899,548,16,41,2023-02-07
900,621,30,11,2023-07-22
901,567,29,25,2023-08-12
902,704,23,26,2023-12-13
903,1243,24,36,2023-02-21
904,185,2,42,2023-03-22
905,1093,7,35,2023-12-22
906,1853,6,38,2023-07-30
907,1154,5,3,2023-01-07
908,1591,29,41,2023-12-29
909,1914,4,35,2023-02-14
910,1633,2,50,2023-11-11
911,848,10,40,2023-10-04
912,599,22,22,2023-09-16
913,806,5,8,2023-05-22
914,1655,18,15,2023-09-15
915,1744,10,45,2023-10-12
916,1358,23,7,2023-02-06
917,1949,22,19,2023-02-14
918,1178,28,40,2023-04-30
919,1571,15,42,2023-02-15
920,79,27,17,2023-05-20
921,579,9,1,2023-02-22
922,1879,11,45,2023-10-28
923,413,26,29,2023-10-15
924,546,21,13,2023-10-01
925,1633,25,48,2023-09-26
926,169,25,29,2023-10-06
927,681,29,41,2023-03-03
928,1687,17,42,2023-02-23
929,583,21,6,2023-03-10
930,515,9,5,2023-08-30
931,1338,23,34,2023-09-27
932,32,16,11,2023-09-09
933,287,6,9,2023-12-20
934,594,22,38,2023-10-11
935,1067,11,40,2023-12-17
936,1927,23,41,2023-03-12
937,617,17,9,2023-11-19
938,1025,4,8,2023-04-10
939,1597,29,44,2023-03-02
940,270,15,40,2023-04-13
941,1204,1,3,2023-04-29
942,1760,22,13,2023-01-17
943,518,30,19,2023-11-01
944,1127,29,34,2023-07-10
945,1034,20,32,2023-07-31
946,583,1,49,2023-03-19
947,1114,9,16,2023-02-15
948,226,12,36,2023-04-03
949,670,4,18,2023-01-13
950,1764,28,14,2023-08-16
951,917,22,30,2023-10-28
952,126,13,2,2023-01-17
953,956,7,13,2023-10-30
954,1233,8,27,2023-03-03
955,1121,28,17,2023-02-12
956,74,13,31,2023-03-09
957,1651,11,15,2023-07-31
958,1215,9,20,2023-07-22
959,1706,25,5,2023-08-02
960,1843,24,7,2023-04-19
961,1984,16,18,2023-10-11
962,1740,10,11,2023-04-04
963,56,11,32,2023-08-13
964,720,12,50,2023-08-13
965,553,28,27,2023-08-27
966,32,14,26,2023-04-28
967,1551,19,37,2023-04-01
968,574,12,45,2023-12-06
969,667,18,28,2023-10-16
970,284,21,50,2023-10-08
971,1745,17,2,2023-01-19
972,1856,3,20,2023-06-24
973,1518,1,4,2023-04-16
974,187,29,13,2023-10-16
975,498,19,24,2023-09-05
976,1466,29,48,2023-11-19
977,130,4,38,2023-05-22
978,639,23,40,2023-10-25
979,1316,28,48,2023-07-12
980,114,16,45,2023-12-17
981,1223,12,29,2023-10-30
982,13,21,36,2023-10-18
983,1295,21,2,2023-11-28
984,1625,13,41,2023-07-27
985,1239,17,18,2023-09-05
986,444,8,49,2023-05-22
987,1814,13,8,2023-11-07
988,1536,20,15,2023-08-10
989,447,26,41,2023-08-13
990,986,5,17,2023-12-20
991,993,18,23,2023-07-03
992,715,15,2,2023-12-30
993,74,12,6,2023-11-01
994,537,29,29,2023-07-07
995,101,17,27,2023-04-23
996,176,25,37,2023-06-30
997,427,15,49,2023-07-18
998,1141,2,34,2023-03-11
999,1190,6,18,2023-03-27
1000,41,17,42,2023-02-08
1001,429,16,10,2023-05-11
1002,344,17,38,2023-01-10
1003,1448,25,44,2023-01-03
1004,366,20,17,2023-10-29
1005,1144,9,13,2023-05-30
1006,609,27,48,2023-03-08
1007,657,5,42,2023-07-12
1008,728,23,27,2023-04-07
1009,229,1,2,2023-01-19
1010,825,6,34,2023-11-14
1011,1154,24,31,2023-04-08
1012,1376,14,23,2023-02-26
1013,889,17,7,2023-12-17
1014,1342,25,38,2023-04-17
1015,984,19,33,2023-03-29
1016,1673,1,12,2023-05-21
1017,836,1,45,2023-05-24
1018,1361,13,12,2023-02-21
1019,1297,14,19,2023-07-31
1020,117,27,9,2023-02-10
1021,818,6,10,2023-10-31
1022,368,27,17,2023-04-01
1023,1118,6,50,2023-02-08
1024,168,1,40,2023-01-13
1025,954,30,39,2023-04-06
1026,1739,14,41,2023-04-19
1027,1365,3,10,2023-04-14
1028,661,23,12,2023-12-20
1029,1938,10,15,2023-08-19
1030,695,19,31,2023-02-12
1031,925,19,15,2023-07-28
1032,152,19,28,2023-03-29
1033,586,28,4,2023-04-03
1034,1901,23,36,2023-06-23
1035,913,4,1,2023-05-06
1036,274,20,44,2023-04-19
1037,1578,19,34,2023-02-16
1038,496,10,47,2023-08-02
1039,1748,27,17,2023-04-02
1040,101,25,39,2023-06-30
1041,557,2,38,2023-02-10
1042,1106,4,44,2023-09-16
1043,1553,24,33,2023-05-01
1044,73,6,21,2023-03-18
1045,1038,30,26,2023-04-05
1046,1457,7,46,2023-09-26
1047,157,16,36,2023-12-27
1048,735,29,5,2023-01-18
1049,132,7,33,2023-10-20
1050,1362,18,1,2023-06-20
1051,1019,20,6,2023-06-11
1052,1428,26,37,2023-11-07
1053,1400,26,2,2023-02-21
1054,1912,22,5,2023-02-05
1055,559,19,26,2023-07-06
1056,107,9,41,2023-09-05
1057,1644,29,47,2023-02-21
1058,265,20,13,2023-01-19
1059,1229,10,12,2023-04-02
1060,1103,13,5,2023-05-19
1061,155,18,2,2023-10-31
1062,1807,16,4,2023-12-23
1063,988,22,27,2023-08-08
1064,997,17,50,2023-04-09
1065,247,22,10,2023-08-24
1066,531,13,13,2023-07-26
1067,858,12,44,2023-05-24
1068,1972,10,2,2023-07-18
1069,538,1,26,2023-10-30
1070,729,30,15,2023-11-19
1071,1178,8,46,2023-10-14
1072,154,21,10,2023-11-28
1073,1710,22,22,2023-09-21
1074,92,18,40,2023-08-05
1075,1457,2,25,2023-07-08
1076,338,16,15,2023-02-13
1077,1504,12,13,2023-10-18
1078,1717,9,8,2023-07-08
1079,1155,3,21,2023-07-13
1080,450,22,21,2023-09-27
1081,810,26,22,2023-09-17
1082,787,21,46,2023-08-27
1083,273,30,33,2023-04-22
1084,1953,28,45,2023-03-10
1085,588,4,27,2023-02-18
1086,177,26,40,2023-11-07
1087,1720,2,50,2023-05-31
1088,831,8,22,2023-08-27
1089,643,10,30,2023-12-03
1090,1899,16,9,2023-04-25
1091,1073,23,45,2023-03-16
1092,567,11,35,2023-04-08
1093,666,18,18,2023-04-21
1094,1379,22,42,2023-12-23
1095,1736,14,5,2023-10-12
1096,1332,8,27,2023-09-13
1097,868,23,6,2023-11-14
1098,1909,15,32,2023-11-05
1099,1654,17,8,2023-04-27
1100,1799,21,39,2023-06-25
1101,1070,18,21,2023-08-16
1102,302,6,18,2023-12-13
1103,868,23,14,2023-04-16
1104,912,30,15,2023-12-08
1105,408,14,42,2023-08-27
1106,1213,23,26,2023-04-10
1107,822,3,44,2023-06-25
1108,1854,7,32,2023-12-16
1109,1153,15,39,2023-09-06
1110,561,21,28,2023-03-17
1111,1561,24,39,2023-01-03
1112,1290,28,43,2023-03-22
1113,1142,16,32,2023-12-27
1114,464,16,13,2023-10-15
1115,144,8,15,2023-01-08
1116,442,7,18,2023-03-28
1117,1224,6,39,2023-10-13
1118,1181,2,6,2023-03-15
1119,487,22,11,2023-05-03
1120,860,13,32,2023-10-21
1121,1158,12,40,2023-05-23
1122,1936,15,20,2023-06-07
1123,148,27,33,2023-04-19
1124,1360,9,40,2023-11-30
1125,1095,2,8,2023-07-14
1126,1257,17,35,2023-02-05
1127,1358,27,5,2023-03-31
1128,811,29,35,2023-10-23
1129,666,5,47,2023-11-26
1130,90,11,14,2023-07-20
1131,1358,22,21,2023-02-15
1132,199,19,47,2023-04-17
1133,1185,24,24,2023-06-19
1134,538,7,17,2023-05-26
1135,1145,2,18,2023-12-22
1136,301,16,34,2023-06-27
1137,724,12,12,2023-03-02
1138,1599,23,16,2023-01-03
1139,963,15,4,2023-03-23
1140,1460,1,25,2023-09-20
1141,68,25,34,2023-10-14
1142,1789,13,28,2023-11-17
1143,1946,23,46,2023-04-05
1144,459,6,11,2023-03-05
1145,1538,13,13,2023-09-03
1146,398,18,31,2023-03-18
1147,620,3,25,2023-09-16
1148,1310,1,39,2023-04-03
1149,1585,15,10,2023-10-18
1150,1164,26,24,2023-09-28
1151,730,13,1,2023-01-21
1152,556,5,25,2023-03-03
1153,1953,25,28,2023-12-05
1154,781,13,36,2023-09-17
1155,1614,22,18,2023-08-25
1156,1752,5,6,2023-05-21
1157,894,28,2,2023-06-16
1158,610,19,3,2023-03-08
1159,748,21,46,2023-12-16
1160,282,24,8,2023-02-27
1161,661,28,31,2023-07-31
1162,924,18,48,2023-05-10
1163,1840,21,19,2023-01-25
1164,996,22,50,2023-01-11
1165,1960,10,6,2023-09-14
1166,1602,24,14,2023-10-31
1167,746,8,3,2023-03-22
1168,1481,15,48,2023-10-13
1169,87,21,1,2023-01-19
1170,1103,25,44,2023-04-20
1171,1229,20,30,2023-02-03
1172,791,28,46,2023-10-15
1173,1361,25,19,2023-11-28
1174,1278,27,19,2023-09-12
1175,304,23,9,2023-05-06
1176,1404,22,7,2023-07-28
1177,130,4,46,2023-05-14
1178,596,2,37,2023-03-27
1179,1300,24,50,2023-03-16
1180,1723,6,41,2023-05-15
1181,558,28,7,2023-10-28
1182,899,3,9,2023-06-22
1183,1207,7,4,2023-08-01
1184,1292,10,25,2023-11-17
1185,1832,23,49,2023-12-16
1186,1346,6,12,2023-01-19
1187,1536,16,6,2023-04-29
1188,1636,2,18,2023-10-30
1189,78,24,40,2023-10-29
1190,784,17,21,2023-10-12
1191,1363,13,15,2023-08-15
1192,674,1,3,2023-07-31
1193,1580,6,2,2023-12-22
1194,1533,5,41,2023-07-08
1195,238,25,40,2023-11-17
1196,1158,13,4,2023-05-31
1197,1997,28,32,2023-08-11
1198,1216,23,2,2023-05-08
1199,1380,18,46,2023-09-05
1200,278,29,29,2023-02-20
1201,1042,12,2,2023-07-10
1202,524,7,34,2023-08-25
1203,180,15,27,2023-01-22
1204,123,3,39,2023-04-20
1205,1270,16,44,2023-11-23
1206,1758,1,38,2023-02-02
1207,1397,27,18,2023-05-07
1208,1075,16,36,2023-12-31
1209,1095,24,19,2023-12-22
1210,480,30,27,2023-02-13
1211,1584,12,45,2023-01-07
1212,1043,19,20,2023-05-08
1213,1798,27,21,2023-04-01
1214,84,8,23,2023-05-10
1215,1179,23,30,2023-01-17
1216,565,12,25,2023-11-17
1217,619,15,31,2023-07-05
1218,357,2,27,2023-04-20
1219,816,29,34,2023-10-13
1220,647,30,8,2023-12-14
1221,443,30,19,2023-06-12
1222,1093,17,41,2023-03-16
1223,523,7,26,2023-07-18
1224,143,13,28,2023-12-27
1225,192,1,4,2023-10-14
1226,1411,6,31,2023-07-01
1227,378,13,16,2023-04-07
1228,581,11,10,2023-02-20
1229,535,10,38,2023-11-10
1230,1717,16,48,2023-02-03
1231,1317,27,10,2023-01-21
1232,1033,26,45,2023-07-03
1233,1295,24,9,2023-10-20
1234,1411,23,39,2023-03-05
1235,93,20,36,2023-05-04
1236,1990,17,36,2023-04-11
1237,529,17,19,2023-04-29
1238,1178,4,19,2023-12-07
1239,405,5,12,2023-03-19
1240,840,28,13,2023-06-30
1241,1173,23,25,2023-07-18
1242,889,14,36,2023-12-26
1243,1291,20,25,2023-07-09
1244,422,10,28,2023-11-24
1245,1864,14,42,2023-04-13
1246,1642,28,39,2023-11-29
1247,472,1,30,2023-10-02
1248,893,11,5,2023-05-10
1249,547,26,17,2023-08-29
1250,631,23,18,2023-05-14
1251,1550,18,43,2023-06-06
1252,1527,16,47,2023-11-14
1253,1038,29,21,2023-06-07
1254,778,27,22,2023-12-25
1255,1676,18,39,2023-07-09
1256,1830,8,50,2023-04-10
1257,364,28,6,2023-02-21
1258,119,10,50,2023-02-18
1259,1262,26,16,2023-04-10
1260,546,10,2,2023-09-08
1261,1193,5,1,2023-02-23
1262,522,10,30,2023-05-17
1263,634,18,43,2023-06-11
1264,1937,21,37,2023-12-20
1265,1681,24,48,2023-10-19
1266,963,6,23,2023-03-22
1267,958,3,1,2023-08-08
1268,1759,8,19,2023-03-26
1269,883,30,46,2023-03-24
1270,1793,9,3,2023-11-15
1271,780,5,2,2023-03-08
1272,871,29,37,2023-08-22
1273,516,2,17,2023-07-17
1274,938,2,28,2023-09-16
1275,1421,7,18,2023-06-26
1276,866,17,33,2023-10-25
1277,106,10,15,2023-10-07
1278,1109,12,22,2023-10-27
1279,214,2,41,2023-05-09
1280,1145,10,27,2023-06-29
1281,1156,20,37,2023-10-19
1282,850,1,32,2023-07-26
1283,197,4,45,2023-10-21
1284,19,13,19,2023-12-04
1285,642,12,28,2023-06-24
1286,1036,11,28,2023-01-29
1287,1105,29,10,2023-06-28
1288,330,10,20,2023-02-10
1289,866,15,25,2023-07-11
1290,774,5,21,2023-12-10
1291,392,25,14,2023-08-25
1292,637,17,22,2023-10-31
1293,307,28,26,2023-08-13
1294,1291,5,44,2023-04-24
1295,1471,2,11,2023-10-05
1296,1465,9,7,2023-12-21
1297,895,6,17,2023-01-17
1298,652,18,18,2023-03-27
1299,841,14,7,2023-11-13
1300,1026,19,20,2023-12-11
1301,520,14,38,2023-06-30
1302,1786,8,11,2023-12-03
1303,1675,17,44,2023-12-17
1304,636,28,16,2023-05-25
1305,1333,3,27,2023-11-11
1306,740,29,11,2023-08-13
1307,1546,10,16,2023-02-23
1308,469,17,23,2023-10-31
1309,212,27,12,2023-03-09
1310,1136,11,40,2023-04-17
1311,1032,8,3,2023-11-30
1312,804,1,2,2023-03-18
1313,477,13,38,2023-01-27
1314,874,21,48,2023-12-10
1315,460,4,24,2023-06-04
1316,253,7,29,2023-03-13
1317,1550,14,47,2023-06-29
1318,752,5,46,2023-02-16
1319,1462,24,34,2023-08-30
1320,1778,28,20,2023-12-25
1321,981,30,18,2023-10-04
1322,854,11,14,2023-11-09
1323,1685,17,18,2023-04-15
1324,236,5,2,2023-04-05
1325,1330,20,1,2023-08-07
1326,478,3,20,2023-06-19
1327,679,5,34,2023-10-10
1328,1044,26,41,2023-05-08
1329,216,15,41,2023-07-19
1330,855,19,48,2023-11-28
1331,135,16,11,2023-02-04
1332,905,8,27,2023-12-20
1333,1153,13,23,2023-05-24
1334,410,16,38,2023-10-19
1335,1446,3,44,2023-03-07
1336,1318,1,3,2023-08-07
1337,1270,9,12,2023-02-25
1338,1725,9,30,2023-05-25
1339,1580,22,31,2023-08-01
1340,86,26,23,2023-04-04
1341,556,17,1,2023-04-16
1342,1866,24,41,2023-03-25
1343,1399,2,20,2023-05-16
1344,1470,9,6,2023-05-26
1345,378,30,11,2023-09-06
1346,1414,24,35,2023-01-18
1347,1681,19,4,2023-05-05
1348,1075,13,29,2023-01-02
1349,242,5,10,2023-11-28
1350,1318,9,29,2023-07-19
1351,920,13,38,2023-05-18
1352,1587,1,1,2023-07-22
1353,266,25,40,2023-10-09
1354,1144,15,8,2023-10-30
1355,712,4,38,2023-01-30
1356,1941,4,17,2023-02-25
1357,1272,20,19,2023-04-29
1358,70,10,33,2023-05-12
1359,1877,28,15,2023-08-19
1360,57,25,45,2023-06-01
1361,1406,30,31,2023-01-21
1362,39,6,21,2023-03-09
1363,801,27,3,2023-05-06
1364,1467,24,2,2023-02-12
1365,1042,12,35,2023-07-01
1366,1976,30,41,2023-04-10
1367,732,20,16,2023-12-15
1368,825,16,45,2023-08-28
1369,756,3,50,2023-07-19
1370,352,14,21,2023-04-26
1371,1996,1,12,2023-04-25
1372,1840,10,28,2023-05-22
1373,1322,15,12,2023-04-29
1374,283,7,33,2023-04-03
1375,1610,4,20,2023-01-09
1376,110,14,40,2023-03-14
1377,1017,24,49,2023-01-26
1378,1204,16,21,2023-08-27
1379,1962,14,39,2023-12-28
1380,544,3,41,2023-05-25
1381,1770,17,49,2023-03-09
1382,1818,21,42,2023-07-07
1383,25,14,36,2023-05-11
1384,843,18,22,2023-08-09
1385,791,3,26,2023-10-08
1386,738,30,7,2023-10-04
1387,57,22,7,2023-05-20
1388,180,19,8,2023-02-23
1389,232,3,26,2023-01-01
1390,1918,12,24,2023-05-08
1391,343,22,24,2023-01-01
1392,477,5,40,2023-06-22
1393,1823,10,48,2023-09-23
1394,576,9,12,2023-10-23
1395,455,1,47,2023-09-13
1396,1256,13,8,2023-06-23
1397,289,3,9,2023-02-14
1398,1237,19,3,2023-12-09
1399,258,11,21,2023-05-21
1400,530,16,31,2023-01-27
1401,687,6,48,2023-08-21
1402,929,24,47,2023-07-28
1403,229,3,24,2023-02-19
1404,1250,19,4,2023-03-02
1405,596,6,20,2023-08-31
1406,1827,8,16,2023-09-26
1407,435,22,10,2023-05-20
1408,882,13,43,2023-06-06
1409,1021,12,26,2023-03-26
1410,1782,30,29,2023-03-25
1411,402,10,5,2023-10-03
1412,622,3,11,2023-01-31
1413,1790,4,29,2023-01-08
1414,88,1,45,2023-10-07
1415,584,13,15,2023-07-22
1416,1917,24,6,2023-02-02
1417,1566,4,48,2023-10-25
1418,1708,22,15,2023-05-23
1419,309,11,43,2023-12-16
1420,906,19,20,2023-02-06
1421,343,11,34,2023-05-27
1422,436,12,2,2023-08-16
1423,177,11,44,2023-02-03
1424,139,6,16,2023-08-25
1425,194,12,19,2023-07-31
1426,1210,27,34,2023-11-05
1427,1242,9,49,2023-05-20
1428,1188,25,14,2023-07-09
1429,1185,10,24,2023-04-06
1430,943,3,28,2023-07-13
1431,525,3,48,2023-12-27
1432,1832,20,32,2023-10-31
1433,1625,28,37,2023-10-23
1434,1860,23,10,2023-06-01
1435,1066,16,49,2023-08-11
1436,915,3,45,2023-07-15
1437,210,10,48,2023-03-29
1438,741,24,9,2023-10-26
1439,862,11,24,2023-01-17
1440,1299,8,36,2023-07-30
1441,954,6,29,2023-08-20
1442,1303,20,29,2023-12-24
1443,1275,11,48,2023-07-02
1444,1334,28,23,2023-06-11
1445,1744,27,27,2023-03-11
1446,833,21,31,2023-03-01
1447,140,12,43,2023-06-28
1448,792,16,7,2023-03-18
1449,546,18,49,2023-02-04
1450,1845,13,45,2023-01-16
1451,1017,22,4,2023-10-21
1452,1928,3,14,2023-06-20
1453,1554,15,42,2023-02-01
1454,57,22,42,2023-09-20
1455,112,28,10,2023-08-03
1456,5,21,44,2023-02-15
1457,1434,14,34,2023-07-08
1458,1438,18,26,2023-10-01
1459,1206,28,23,2023-03-12
1460,1037,29,9,2023-10-23
1461,1363,14,37,2023-03-29
1462,1821,5,8,2023-11-30
1463,1283,21,14,2023-09-18
1464,90,14,7,2023-07-01
1465,616,25,7,2023-12-08
1466,891,27,9,2023-01-22
1467,698,8,3,2023-03-15
1468,1274,28,14,2023-03-31
1469,1279,28,17,2023-12-01
1470,1612,23,50,2023-06-15
1471,898,15,44,2023-08-22
1472,971,28,22,2023-05-09
1473,1132,29,46,2023-11-30
1474,668,15,26,2023-10-19
1475,594,30,28,2023-04-05
1476,589,19,45,2023-01-28
1477,485,26,14,2023-12-20
1478,982,20,9,2023-02-04
1479,972,6,26,2023-08-19
1480,1282,19,2,2023-11-14
1481,639,27,11,2023-12-09
1482,997,25,17,2023-12-30
1483,1927,8,34,2023-05-05
1484,282,6,19,2023-03-20
1485,986,20,39,2023-03-02
1486,1112,23,18,2023-08-05
1487,1228,29,13,2023-10-09
1488,16,15,5,2023-06-12
1489,1175,27,50,2023-02-26
1490,936,3,23,2023-07-10
1491,254,10,24,2023-05-12
1492,1212,15,29,2023-02-11
1493,329,24,48,2023-06-22
1494,544,16,47,2023-06-16
1495,783,17,8,2023-09-07
1496,997,19,26,2023-07-12
1497,1421,11,15,2023-10-05
1498,1541,16,1,2023-08-26
1499,1483,5,28,2023-08-18
1500,1354,5,49,2023-06-14
1501,1844,26,47,2023-08-31
1502,845,14,46,2023-03-31
1503,1193,18,14,2023-06-28
1504,1717,26,42,2023-02-27
1505,366,8,34,2023-09-20
1506,1202,5,31,2023-05-16
1507,655,7,6,2023-08-26
1508,1386,16,49,2023-11-03
1509,760,23,5,2023-08-31
1510,639,14,31,2023-05-31
1511,1799,5,37,2023-12-12
1512,1064,24,15,2023-12-30
1513,924,9,15,2023-09-04
1514,416,4,43,2023-08-07
1515,1379,4,5,2023-01-09
1516,255,16,28,2023-10-21
1517,1167,24,33,2023-01-13
1518,1776,17,11,2023-09-20
1519,1764,15,43,2023-08-13
1520,1877,4,6,2023-08-19
1521,710,6,23,2023-06-27
1522,577,16,40,2023-09-04
1523,900,29,2,2023-03-08
1524,11,4,15,2023-10-24
1525,1644,6,23,2023-06-06
1526,26,5,22,2023-06-14
1527,957,16,9,2023-07-03
1528,421,30,47,2023-07-27
1529,1687,25,40,2023-01-16
1530,1245,16,30,2023-10-27
1531,1877,10,16,2023-11-02
1532,496,9,46,2023-08-29
1533,1261,4,47,2023-08-18
1534,237,29,30,2023-01-18
1535,1009,14,45,2023-05-27
1536,219,4,9,2023-09-01
1537,1511,12,1,2023-02-20
1538,1960,24,38,2023-09-16
1539,461,10,8,2023-08-26
1540,663,4,18,2023-09-03
1541,635,18,27,2023-12-11
1542,1168,13,18,2023-11-06
1543,990,13,32,2023-02-18
1544,189,14,49,2023-10-11
1545,255,18,32,2023-02-07
1546,68,1,48,2023-10-11
1547,616,21,45,2023-02-01
1548,336,16,36,2023-08-31
1549,671,15,36,2023-02-10
1550,821,22,21,2023-10-19
1551,874,25,46,2023-04-13
1552,1433,5,32,2023-10-19
1553,300,29,31,2023-04-17
1554,1932,6,37,2023-09-03
1555,1626,6,16,2023-03-28
1556,357,3,46,2023-03-07
1557,256,16,46,2023-05-18
1558,1008,12,14,2023-11-22
1559,353,4,24,2023-07-19
1560,1756,1,25,2023-12-01
1561,1545,4,46,2023-04-03
1562,524,1,35,2023-12-14
1563,1861,21,17,2023-10-05
1564,950,27,46,2023-01-20
1565,756,27,42,2023-10-16
1566,1718,8,45,2023-03-31
1567,284,24,4,2023-02-19
1568,1336,5,11,2023-01-10
1569,99,30,47,2023-03-20
1570,197,26,15,2023-02-06
1571,482,2,30,2023-02-28
1572,878,12,24,2023-03-29
1573,1250,22,2,2023-04-14
1574,1869,17,43,2023-11-15
1575,615,7,34,2023-10-04
1576,618,11,23,2023-04-14
1577,1389,4,31,2023-09-11
1578,368,5,37,2023-08-18
1579,570,6,13,2023-12-01
1580,590,11,33,2023-02-06
1581,1099,1,7,2023-10-28
1582,1066,25,32,2023-05-22
1583,422,10,7,2023-02-12
1584,836,20,42,2023-04-26
1585,1205,24,38,2023-12-07
1586,545,21,44,2023-03-25
1587,71,11,13,2023-09-16
1588,1592,24,24,2023-12-26
1589,1129,17,28,2023-03-28
1590,1224,8,32,2023-12-09
1591,1125,27,43,2023-12-13
1592,768,13,18,2023-10-18
1593,307,27,34,2023-04-06
1594,1610,20,48,2023-09-12
1595,1707,18,34,2023-12-08
1596,377,27,38,2023-05-16
1597,655,22,1,2023-09-05
1598,678,16,43,2023-04-02
1599,399,2,50,2023-09-04
1600,1797,5,42,2023-09-15
1601,221,18,31,2023-07-06
1602,1619,3,50,2023-05-04
1603,182,27,1,2023-09-17
1604,307,22,16,2023-06-18
1605,522,17,39,2023-12-31
1606,1420,16,15,2023-04-21
1607,1014,6,33,2023-10-17
1608,4,19,23,2023-03-28
1609,863,7,41,2023-01-13
1610,1938,18,34,2023-09-20
1611,848,14,17,2023-10-15
1612,804,6,25,2023-01-23
1613,1305,8,42,2023-07-19
1614,215,15,6,2023-08-30
1615,972,15,31,2023-08-27
1616,1634,15,5,2023-10-30
1617,1444,16,40,2023-06-14
1618,101,1,40,2023-08-14
1619,963,11,30,2023-06-25
1620,1545,27,5,2023-01-29
1621,573,29,12,2023-06-14
1622,1333,25,7,2023-01-23
1623,658,5,45,2023-10-21
1624,939,5,13,2023-02-13
1625,1955,29,49,2023-09-18
1626,1534,28,4,2023-06-29
1627,1087,21,50,2023-10-23
1628,1657,6,42,2023-05-19
1629,226,2,3,2023-11-30
1630,105,6,12,2023-09-05
1631,1998,14,1,2023-08-29
1632,772,11,27,2023-04-16
1633,1885,4,43,2023-06-22
1634,1449,24,50,2023-02-18
1635,1279,29,13,2023-05-03
1636,429,27,17,2023-02-04
1637,434,25,8,2023-04-16
1638,1231,9,32,2023-11-24
1639,1052,24,20,2023-07-15
1640,682,3,17,2023-04-19
1641,1360,26,34,2023-05-05
1642,588,16,35,2023-11-23
1643,1652,11,35,2023-10-22
1644,1093,27,38,2023-12-13
1645,866,4,42,2023-02-06
1646,746,1,24,2023-07-07
1647,1537,25,18,2023-12-03
1648,1191,21,50,2023-01-23
1649,864,22,46,2023-09-18
1650,1754,16,48,2023-07-13
1651,1809,19,39,2023-06-01
1652,368,16,33,2023-01-18
1653,251,11,49,2023-01-27
1654,859,26,23,2023-01-24
1655,856,8,25,2023-01-29
1656,1955,23,37,2023-05-19
1657,1710,1,27,2023-05-26
1658,1194,26,1,2023-05-03
1659,1782,28,21,2023-05-08
1660,1959,21,49,2023-04-27
1661,1114,26,10,2023-05-12
1662,561,9,31,2023-10-16
1663,1470,28,44,2023-07-25
1664,294,27,25,2023-08-24
1665,919,12,20,2023-02-11
1666,1174,22,2,2023-06-09
1667,1156,8,48,2023-09-09
1668,433,26,15,2023-06-28
1669,59,17,28,2023-05-05
1670,969,10,13,2023-09-17
1671,836,27,50,2023-10-03
1672,199,7,14,2023-08-01
1673,215,19,50,2023-11-20
1674,898,25,2,2023-07-09
1675,1585,6,34,2023-02-27
1676,472,21,35,2023-07-22
1677,1768,24,37,2023-03-21
1678,247,24,25,2023-08-16
1679,382,28,48,2023-04-05
1680,991,28,15,2023-01-04
1681,1263,19,12,2023-06-14
1682,927,18,9,2023-10-27
1683,1391,15,31,2023-02-11
1684,1192,2,14,2023-10-12
1685,560,14,29,2023-08-17
1686,1075,21,48,2023-08-31
1687,1835,10,43,2023-07-31
1688,1634,28,38,2023-10-27
1689,1975,16,42,2023-02-24
1690,1752,7,8,2023-12-02
1691,689,8,48,2023-06-22
1692,380,10,3,2023-10-04
1693,474,15,2,2023-11-30
1694,1104,8,16,2023-08-17
1695,697,13,19,2023-01-30
1696,1391,12,30,2023-01-23
1697,1485,8,41,2023-01-05
1698,911,15,16,2023-03-04
1699,1563,26,31,2023-08-09
1700,1476,12,28,2023-11-11
1701,1488,11,4,2023-03-23
1702,960,19,10,2023-08-30
1703,478,14,45,2023-09-10
1704,1004,27,18,2023-02-21
1705,926,18,47,2023-11-17
1706,1444,13,32,2023-02-08
1707,707,4,30,2023-09-16
1708,1238,17,36,2023-11-23
1709,1393,19,9,2023-09-28
1710,854,27,36,2023-03-13
1711,1138,9,29,2023-03-11
1712,1017,23,16,2023-08-08
1713,754,7,28,2023-01-04
1714,503,1,21,2023-12-16
1715,1660,7,47,2023-10-17
1716,817,26,2,2023-10-19
1717,588,7,46,2023-12-21
1718,1335,20,35,2023-08-19
1719,1493,7,28,2023-03-21
1720,1848,8,36,2023-03-07
1721,708,16,31,2023-05-16
1722,1887,3,33,2023-07-10
1723,1068,13,23,2023-12-13
1724,1439,10,41,2023-12-02
1725,1722,18,17,2023-02-28
1726,1879,7,46,2023-09-23
1727,1270,21,49,2023-01-07
1728,1973,21,1,2023-07-21
1729,1108,30,42,2023-11-28
1730,207,5,23,2023-08-25
1731,151,23,48,2023-09-25
1732,668,25,27,2023-03-20
1733,528,27,25,2023-02-15
1734,165,24,32,2023-08-31
1735,917,22,19,2023-10-15
1736,1999,7,24,2023-06-09
1737,1169,25,3,2023-04-25
1738,1010,30,12,2023-04-24
1739,37,27,35,2023-05-06
1740,333,22,15,2023-03-31
1741,403,17,17,2023-03-02
1742,414,4,50,2023-11-13
1743,45,24,32,2023-04-12
1744,1426,23,7,2023-04-24
1745,206,16,19,2023-06-23
1746,62,19,7,2023-04-02
1747,420,10,5,2023-07-02
1748,868,3,40,2023-07-24
1749,1492,27,21,2023-12-29
1750,820,3,48,2023-07-14
1751,19,28,48,2023-11-01
1752,365,17,47,2023-01-25
