delivery_id,order_id,ship_date,delivery_date,delivery_status
607,607,2023-09-13,2023-11-03,Delivered
608,608,2023-08-18,2023-10-12,Delivered
609,609,2023-05-28,2023-11-10,Delivered
610,610,2023-10-26,2023-01-16,Delivered
611,611,2023-11-30,2023-12-27,Delivered
612,612,2023-08-28,2023-12-29,Delivered
613,613,2023-11-29,2023-10-10,Delivered
614,614,2023-07-08,2023-02-24,Delivered
615,615,2023-11-21,2023-01-13,Delivered
616,616,2023-12-02,2023-06-14,Delivered
617,617,2023-07-29,2023-07-04,Delayed
618,618,2023-03-17,2023-07-07,Delivered
619,619,2023-07-03,2023-02-08,Delayed
620,620,2023-03-29,2023-01-11,Delivered
621,621,2023-09-29,2023-01-30,Delivered
622,622,2023-06-30,2023-11-09,Delivered
623,623,2023-09-03,2023-06-25,Delivered
624,624,2023-12-13,2023-05-09,Delivered
625,625,2023-01-08,2023-03-13,Delivered
626,626,2023-09-27,2023-10-12,Delayed
627,627,2023-01-14,2023-09-25,Delivered
628,628,2023-08-15,2023-06-02,Delivered
629,629,2023-09-24,2023-05-31,Delivered
630,630,2023-08-31,2023-08-08,Delivered
631,631,2023-06-30,2023-05-08,Delivered
632,632,2023-06-30,2023-01-05,Delivered
633,633,2023-05-07,2023-07-08,Delivered
634,634,2023-10-11,2023-02-14,Delivered
635,635,2023-12-23,2023-04-11,Delivered
636,636,2023-07-10,2023-09-22,Delivered
637,637,2023-01-17,2023-07-11,Delivered
638,638,2023-11-12,2023-02-13,Delivered
639,639,2023-01-22,2023-04-09,Delivered
640,640,2023-01-17,2023-09-19,Delayed
641,641,2023-09-27,2023-08-08,Delivered
642,642,2023-02-03,2023-05-18,Delivered
643,643,2023-07-02,2023-12-08,Delivered
644,644,2023-03-11,2023-05-27,Delivered
645,645,2023-02-22,2023-01-07,Delivered
646,646,2023-03-07,2023-05-18,Delivered
647,647,2023-10-28,2023-01-09,Delivered
648,648,2023-12-02,2023-02-08,Delivered
649,649,2023-08-17,2023-11-09,Delivered
650,650,2023-08-11,2023-03-10,Delayed
651,651,2023-09-30,2023-11-23,Delivered
652,652,2023-01-19,2023-01-07,Delivered
653,653,2023-08-07,2023-10-02,Delivered
654,654,2023-10-01,2024-01-04,Delivered
655,655,2023-11-05,2023-03-01,Delivered
656,656,2023-06-23,2023-06-06,Delivered
657,657,2023-02-26,2023-12-28,Delivered
658,658,2023-12-16,2023-04-25,Delivered
659,659,2023-01-10,2023-04-04,Delayed
660,660,2023-10-11,2023-11-22,Delivered
661,661,2023-10-21,2023-09-03,Delivered
662,662,2023-01-23,2023-10-13,Delivered
663,663,2023-03-14,2023-04-01,Delivered
664,664,2023-12-22,2023-06-29,Delivered
665,665,2023-11-25,2023-08-18,Delayed
666,666,2023-06-22,2023-12-30,Lost
667,667,2023-05-04,2023-03-10,Delivered
668,668,2023-04-02,2023-05-04,Delivered
669,669,2023-08-13,2023-06-10,Delayed
670,670,2023-10-20,2023-12-25,Delivered
671,671,2023-12-21,2023-09-27,Delivered
672,672,2023-09-10,2023-07-04,Delivered
673,673,2023-10-26,2023-12-25,Delivered
674,674,2023-09-14,2023-01-06,Delayed
675,675,2023-01-14,2023-05-03,Delivered
676,676,2023-12-02,2023-08-20,Delivered
677,677,2023-04-29,2023-10-27,Delivered
678,678,2023-06-28,2023-08-09,Delayed
679,679,2023-11-05,2023-07-03,Delivered
680,680,2023-06-11,2023-10-07,Delivered
681,681,2023-04-06,2023-09-16,Delivered
682,682,2023-11-11,2023-11-02,Delivered
683,683,2023-06-18,2023-02-14,Delivered
684,684,2023-03-29,2023-12-26,Delivered
685,685,2023-01-04,2023-01-20,Delivered
686,686,2023-01-17,2023-07-19,Delivered
687,687,2023-05-11,2023-06-28,Delivered
688,688,2023-01-24,2023-03-19,Delivered
689,689,2023-04-09,2023-07-02,Delivered
690,690,2023-06-08,2023-06-01,Delivered
691,691,2023-08-28,2023-03-25,Delivered
692,692,2023-01-11,2023-01-12,Delivered
693,693,2023-11-18,2023-10-09,Delivered
694,694,2023-01-23,2023-08-02,Delivered
695,695,2023-11-05,2023-05-22,Delivered
696,696,2023-07-04,2023-09-19,Delivered
697,697,2023-08-06,2023-08-18,Delivered
698,698,2023-08-03,2023-12-04,Delivered
699,699,2023-12-03,2023-01-07,Delivered
700,700,2023-06-08,2023-03-26,Delivered
701,701,2023-07-30,2023-01-08,Delivered
702,702,2023-05-14,2023-06-03,Delivered
703,703,2023-02-23,2023-08-13,Delivered
704,704,2023-08-18,2023-07-02,Delivered
705,705,2023-07-03,2023-09-22,Delivered
706,706,2023-01-24,2023-09-25,Delivered
707,707,2023-04-17,2023-06-18,Delivered
708,708,2023-04-02,2023-03-21,Delivered
709,709,2023-04-30,2023-02-13,Delivered
710,710,2023-05-19,2023-03-05,Delivered
711,711,2023-05-01,2023-10-07,Delayed
712,712,2023-06-11,2023-11-11,Delayed
713,713,2023-07-28,2023-12-20,Delivered
714,714,2023-12-16,2023-02-02,Delivered
715,715,2023-11-15,2023-01-06,Delivered
716,716,2023-12-05,2023-04-21,Delivered
717,717,2023-06-05,2023-04-05,Delivered
718,718,2023-09-21,2023-04-11,Delivered
719,719,2023-12-23,2023-07-13,Delivered
720,720,2023-06-05,2023-12-01,Delivered
721,721,2023-11-27,2023-08-02,Delivered
722,722,2023-11-10,2023-03-26,Delivered
723,723,2023-10-14,2023-07-28,Delayed
724,724,2023-09-17,2023-04-27,Delayed
725,725,2023-06-07,2023-09-11,Delivered
726,726,2023-01-15,2023-03-04,Lost
727,727,2023-03-19,2023-12-24,Delivered
728,728,2023-12-06,2023-09-12,Delivered
729,729,2023-12-02,2023-03-22,Delivered
730,730,2023-08-09,2023-07-17,Delivered
731,731,2023-08-21,2023-09-21,Delivered
732,732,2023-10-22,2023-11-20,Delivered
733,733,2023-05-23,2023-11-30,Delivered
734,734,2023-09-09,2023-10-25,Delivered
735,735,2023-10-24,2023-08-26,Delivered
736,736,2023-05-21,2023-06-20,Delivered
737,737,2023-05-23,2023-01-09,Delivered
738,738,2023-05-10,2023-01-24,Delivered
739,739,2023-11-21,2023-03-15,Delivered
740,740,2023-11-02,2023-04-18,Delivered
741,741,2023-01-19,2023-05-21,Delivered
742,742,2023-09-01,2023-02-01,Lost
743,743,2023-06-14,2023-11-22,Delivered
744,744,2023-11-17,2023-04-01,Delivered
745,745,2023-04-07,2023-06-04,Delayed
746,746,2023-01-29,2023-03-16,Delivered
747,747,2023-08-19,2023-11-26,Delivered
748,748,2023-01-26,2023-08-28,Delivered
749,749,2023-06-25,2023-11-20,Delivered
750,750,2023-06-11,2023-12-09,Delivered
751,751,2023-01-31,2023-09-10,Delivered
752,752,2023-06-15,2023-11-03,Delivered
753,753,2023-07-28,2023-01-10,Delivered
754,754,2023-04-13,2023-07-28,Delivered
755,755,2023-04-17,2023-09-17,Delivered
756,756,2023-11-27,2023-10-13,Delivered
757,757,2023-03-11,2023-05-21,Delivered
758,758,2023-01-09,2023-02-17,Delivered
759,759,2023-05-04,2023-05-08,Delivered
760,760,2023-12-20,2023-01-23,Delivered
761,761,2023-04-12,2023-06-21,Delivered
762,762,2023-01-02,2023-02-03,Delivered
763,763,2023-12-18,2023-06-01,Delivered
764,764,2023-01-08,2023-07-27,Delivered
765,765,2023-11-15,2023-12-01,Delayed
766,766,2023-04-22,2023-01-23,Delivered
767,767,2023-12-10,2023-10-19,Delivered
768,768,2023-07-06,2023-05-20,Delivered
769,769,2023-08-05,2023-03-08,Delivered
770,770,2023-12-10,2023-03-08,Delivered
771,771,2023-05-04,2023-03-31,Delivered
772,772,2023-07-21,2023-11-21,Delivered
773,773,2023-01-09,2023-02-14,Delivered
774,774,2023-03-06,2023-05-23,Delivered
775,775,2023-05-17,2023-01-06,Delivered
776,776,2023-07-06,2023-10-08,Delivered
777,777,2023-05-08,2023-11-24,Delivered
778,778,2023-02-19,2023-02-12,Delivered
779,779,2023-06-16,2023-04-02,Delivered
780,780,2023-05-08,2023-09-15,Delivered
781,781,2023-10-30,2023-11-06,Delivered
782,782,2023-11-18,2023-05-27,Delivered
783,783,2023-06-27,2023-11-05,Delivered
784,784,2023-07-23,2023-11-09,Delivered
785,785,2023-06-07,2023-07-05,Delivered
786,786,2023-12-13,2023-05-01,Delivered
787,787,2023-08-08,2023-04-25,Delivered
788,788,2023-10-13,2023-10-20,Delivered
789,789,2023-10-17,2023-09-08,Delivered
790,790,2023-01-29,2023-11-22,Delivered
791,791,2023-12-18,2023-04-04,Delivered
792,792,2023-03-25,2023-03-02,Delivered
793,793,2023-04-23,2023-09-28,Delivered
794,794,2023-06-04,2023-11-16,Delivered
795,795,2023-01-30,2023-04-06,Delivered
796,796,2023-08-02,2023-09-13,Delivered
797,797,2023-04-13,2023-06-26,Delivered
798,798,2023-12-27,2023-01-05,Lost
799,799,2023-08-03,2023-01-23,Delivered
800,800,2023-11-01,2023-04-16,Delivered
801,801,2023-06-05,2023-11-19,Delayed
802,802,2023-07-20,2023-09-28,Delivered
803,803,2023-06-18,2023-12-01,Delivered
804,804,2023-08-27,2023-07-30,Delivered
805,805,2023-06-09,2024-01-02,Delivered
806,806,2023-07-13,2023-04-08,Delivered
807,807,2023-06-17,2023-04-05,Delivered
808,808,2023-08-15,2023-02-16,Delivered
809,809,2023-09-09,2023-03-05,Delivered
810,810,2023-10-08,2023-02-01,Delivered
811,811,2023-08-10,2023-09-29,Delivered
812,812,2023-01-24,2023-01-12,Delivered
813,813,2023-07-09,2023-01-08,Delivered
814,814,2023-09-30,2023-01-21,Delivered
815,815,2023-01-28,2023-01-14,Delivered
816,816,2023-07-30,2023-07-13,Delivered
817,817,2023-02-05,2023-04-15,Delivered
818,818,2023-07-18,2023-09-09,Delivered
819,819,2023-06-24,2023-09-03,Delayed
820,820,2023-08-07,2023-12-06,Delivered
821,821,2023-02-26,2023-07-16,Delivered
822,822,2023-06-02,2023-09-24,Delivered
823,823,2023-02-08,2023-05-16,Delivered
824,824,2023-07-18,2023-12-17,Delivered
825,825,2023-01-10,2023-06-28,Delivered
826,826,2023-06-28,2023-12-23,Delivered
827,827,2023-11-22,2023-04-11,Delivered
828,828,2023-06-26,2023-02-01,Delivered
829,829,2023-09-19,2023-10-20,Delivered
830,830,2023-03-26,2023-03-06,Delivered
831,831,2023-05-20,2023-01-30,Delivered
832,832,2023-08-31,2023-05-28,Delivered
833,833,2023-11-13,2023-10-17,Delivered
834,834,2023-06-05,2023-03-12,Delivered
835,835,2023-08-10,2023-09-11,Delivered
836,836,2023-05-16,2023-06-13,Delivered
837,837,2023-07-08,2023-04-22,Delivered
838,838,2023-06-28,2023-12-21,Delivered
839,839,2023-03-09,2023-05-14,Delivered
840,840,2023-03-11,2023-09-30,Delivered
841,841,2023-03-19,2023-07-09,Delivered
842,842,2023-01-13,2023-01-22,Delivered
843,843,2023-10-11,2023-10-05,Delivered
844,844,2023-09-04,2023-06-28,Delivered
845,845,2023-08-26,2023-04-11,Delivered
846,846,2023-09-10,2023-09-06,Lost
847,847,2023-07-27,2023-11-22,Delivered
848,848,2023-12-08,2023-01-20,Delivered
849,849,2023-04-19,2023-10-18,Delivered
850,850,2023-07-29,2023-05-07,Delivered
851,851,2023-11-08,2023-11-18,Delivered
852,852,2023-11-05,2023-06-04,Delivered
853,853,2023-10-21,2023-03-12,Delivered
854,854,2023-04-24,2023-05-28,Delivered
855,855,2023-01-16,2023-02-16,Delivered
856,856,2023-12-07,2024-01-03,Lost
857,857,2023-03-25,2023-01-22,Delivered
858,858,2023-03-07,2023-10-20,Delivered
859,859,2023-01-04,2023-09-06,Delivered
860,860,2023-12-28,2023-12-15,Delivered
861,861,2023-08-25,2023-07-24,Delivered
862,862,2023-05-10,2023-01-11,Delivered
863,863,2023-09-05,2023-07-01,Delivered
864,864,2023-08-24,2023-06-07,Delivered
865,865,2023-01-31,2023-01-21,Delayed
866,866,2023-03-13,2023-04-15,Delivered
867,867,2023-05-29,2023-09-05,Delivered
868,868,2023-04-04,2023-03-28,Delivered
869,869,2023-10-11,2023-11-17,Delivered
870,870,2023-08-06,2023-12-19,Delivered
871,871,2023-08-27,2023-08-24,Delivered
872,872,2023-08-16,2023-05-17,Delivered
873,873,2023-08-08,2023-02-08,Delivered
874,874,2023-11-16,2023-12-13,Delivered
875,875,2023-12-04,2023-04-04,Delivered
876,876,2023-02-01,2023-10-21,Delivered
877,877,2023-04-25,2023-01-19,Delivered
878,878,2023-04-13,2023-04-02,Lost
879,879,2023-04-04,2023-12-16,Delivered
880,880,2023-07-27,2023-06-16,Delivered
881,881,2023-08-18,2023-09-12,Delivered
882,882,2023-03-13,2023-11-03,Delivered
883,883,2023-12-09,2023-03-24,Delivered
884,884,2023-05-17,2023-07-05,Delivered
885,885,2023-10-12,2023-10-19,Delivered
886,886,2023-12-05,2023-09-08,Delivered
887,887,2023-12-18,2023-08-05,Delivered
888,888,2023-01-18,2023-06-09,Delivered
889,889,2023-08-04,2023-06-30,Delivered
890,890,2023-09-02,2023-01-22,Delivered
891,891,2023-04-06,2023-05-29,Delivered
892,892,2023-05-02,2023-03-11,Delivered
893,893,2023-01-07,2023-03-20,Delivered
894,894,2023-09-26,2023-04-14,Delivered
895,895,2023-03-29,2023-05-22,Delivered
896,896,2023-07-09,2023-03-16,Delivered
897,897,2023-04-14,2023-07-28,Delivered
898,898,2023-04-15,2023-08-03,Delivered
899,899,2023-10-19,2023-03-22,Delivered
900,900,2023-03-09,2023-04-25,Delayed
901,901,2023-04-17,2023-09-12,Delivered
902,902,2023-09-06,2023-05-15,Delivered
903,903,2023-12-15,2023-07-18,Delivered
904,904,2023-07-27,2023-01-27,Delivered
905,905,2023-07-25,2023-04-13,Delivered
906,906,2023-11-16,2023-09-04,Delivered
907,907,2023-03-25,2023-02-02,Delivered
908,908,2023-03-24,2023-10-19,Delayed
909,909,2023-10-15,2023-09-15,Delivered
910,910,2023-02-07,2023-07-27,Delivered
911,911,2023-08-02,2023-03-11,Delivered
912,912,2023-05-14,2023-08-05,Delivered
913,913,2023-04-26,2023-05-04,Delayed
914,914,2023-07-31,2023-02-17,Delivered
915,915,2023-05-13,2023-03-12,Delivered
916,916,2023-06-04,2023-01-29,Delivered
917,917,2023-10-22,2023-06-22,Lost
918,918,2023-07-02,2023-09-04,Delivered
919,919,2023-05-28,2023-10-30,Delivered
920,920,2023-08-11,2023-10-03,Delivered
921,921,2023-10-10,2023-10-17,Delivered
922,922,2023-05-08,2023-09-08,Delivered
923,923,2023-11-05,2023-01-04,Delivered
924,924,2023-07-23,2023-01-22,Delivered
925,925,2023-04-29,2023-10-23,Delayed
926,926,2023-03-03,2023-09-16,Delivered
927,927,2023-08-20,2023-09-08,Delivered
928,928,2023-05-31,2023-06-04,Delivered
929,929,2023-05-26,2023-05-19,Delayed
930,930,2023-04-22,2023-08-12,Delivered
931,931,2023-06-17,2023-08-01,Delivered
932,932,2023-07-09,2023-07-10,Delayed
933,933,2023-02-19,2023-08-22,Delayed
934,934,2023-04-18,2023-05-18,Delivered
935,935,2023-04-04,2023-01-18,Delayed
936,936,2023-05-05,2023-04-26,Delivered
937,937,2023-11-14,2023-09-23,Delivered
938,938,2023-05-21,2023-10-08,Delivered
939,939,2023-11-11,2023-03-16,Delivered
940,940,2023-01-12,2023-08-14,Delivered
941,941,2023-12-28,2023-02-05,Delivered
942,942,2023-06-21,2023-09-04,Delivered
943,943,2023-02-06,2023-08-28,Delivered
944,944,2023-05-11,2023-01-20,Delivered
945,945,2023-12-10,2024-01-02,Delivered
946,946,2023-03-03,2023-02-15,Delayed
947,947,2023-12-01,2023-05-25,Delivered
948,948,2023-02-19,2023-01-17,Delivered
949,949,2023-07-06,2023-04-05,Delivered
950,950,2023-08-10,2023-10-08,Delayed
951,951,2023-01-07,2023-08-05,Delivered
952,952,2023-10-28,2023-09-08,Delayed
953,953,2023-06-25,2023-03-14,Delivered
954,954,2023-10-07,2023-04-21,Delivered
955,955,2023-12-21,2023-10-17,Delivered
956,956,2023-12-31,2023-06-11,Delivered
957,957,2023-07-24,2023-10-18,Delivered
958,958,2023-04-07,2023-06-22,Delivered
959,959,2023-10-10,2023-01-15,Delivered
960,960,2023-05-16,2023-08-10,Delivered
961,961,2023-02-03,2023-07-06,Delivered
962,962,2023-03-24,2023-11-21,Delivered
963,963,2023-05-29,2023-07-30,Delivered
964,964,2023-04-06,2023-10-17,Delivered
965,965,2023-06-20,2023-11-27,Delivered
966,966,2023-07-31,2023-12-29,Delivered
967,967,2023-07-11,2023-04-18,Delivered
968,968,2023-01-08,2023-08-02,Delivered
969,969,2023-11-11,2023-11-23,Delivered
970,970,2023-12-09,2023-08-22,Delivered
971,971,2023-02-04,2023-08-03,Delivered
972,972,2023-02-21,2023-11-23,Delivered
973,973,2023-05-01,2023-07-17,Delivered
974,974,2023-05-19,2023-09-08,Delivered
975,975,2023-04-17,2023-11-15,Delivered
976,976,2023-10-10,2023-09-23,Delayed
977,977,2023-02-02,2023-08-07,Delivered
978,978,2023-05-05,2023-09-22,Delivered
979,979,2023-06-20,2023-06-21,Delivered
980,980,2023-01-13,2023-06-07,Delivered
981,981,2023-06-18,2023-03-13,Delivered
982,982,2023-12-10,2023-08-24,Lost
983,983,2023-03-20,2023-02-25,Delivered
984,984,2023-02-04,2023-06-21,Delivered
985,985,2023-07-29,2023-02-07,Delivered
986,986,2023-11-23,2023-11-20,Delivered
987,987,2023-01-09,2023-09-18,Delivered
988,988,2023-08-14,2023-09-10,Delayed
989,989,2023-08-16,2023-01-15,Delivered
990,990,2023-06-25,2023-06-10,Delivered
991,991,2023-03-23,2023-01-31,Delivered
992,992,2023-10-10,2023-02-28,Lost
993,993,2023-02-27,2023-06-12,Delivered
994,994,2023-05-16,2023-09-25,Delivered
995,995,2023-08-27,2023-08-20,Delivered
996,996,2023-08-06,2023-11-17,Delivered
997,997,2023-08-16,2023-11-27,Delivered
998,998,2023-01-27,2023-07-14,Delayed
999,999,2023-07-07,2023-04-20,Delivered
1000,1000,2023-04-29,2023-12-25,Delivered
1001,1001,2023-07-17,2023-12-20,Delivered
1002,1002,2023-04-27,2023-12-21,Delivered
1003,1003,2023-10-31,2023-09-17,Delivered
1004,1004,2023-04-13,2023-04-22,Delivered
1005,1005,2023-06-13,2023-05-12,Delivered
1006,1006,2023-06-28,2023-05-05,Delivered
1007,1007,2023-10-08,2023-04-28,Delivered
1008,1008,2023-10-14,2023-08-20,Delivered
1009,1009,2023-08-01,2023-10-22,Delivered
1010,1010,2023-02-24,2023-08-23,Delivered
1011,1011,2023-03-09,2023-11-15,Delivered
1012,1012,2023-02-02,2023-08-24,Delivered
1013,1013,2023-09-09,2023-10-25,Delivered
1014,1014,2023-01-09,2023-07-12,Delivered
1015,1015,2023-08-04,2023-01-27,Delivered
1016,1016,2023-02-16,2023-06-17,Delivered
1017,1017,2023-03-22,2023-10-22,Delivered
1018,1018,2023-02-05,2023-07-31,Delivered
1019,1019,2023-07-09,2023-01-29,Delayed
1020,1020,2023-03-31,2023-12-08,Delivered
1021,1021,2023-12-02,2023-06-29,Delivered
1022,1022,2023-05-17,2023-02-15,Delivered
1023,1023,2023-02-04,2023-03-15,Delivered
1024,1024,2023-10-09,2023-08-12,Delivered
1025,1025,2023-04-24,2023-11-09,Delivered
1026,1026,2023-06-22,2023-08-18,Delivered
1027,1027,2023-12-06,2023-11-27,Delivered
1028,1028,2023-02-13,2023-08-23,Delayed
1029,1029,2023-01-14,2023-09-27,Delivered
1030,1030,2023-06-24,2023-09-13,Delivered
1031,1031,2023-05-06,2023-06-14,Delivered
1032,1032,2023-11-29,2023-01-08,Delivered
1033,1033,2023-07-27,2023-02-18,Delivered
1034,1034,2023-12-10,2023-03-11,Delivered
1035,1035,2023-04-15,2023-09-13,Delivered
1036,1036,2023-05-11,2023-03-02,Delivered
1037,1037,2023-02-10,2023-05-01,Delivered
1038,1038,2023-01-24,2023-07-07,Delivered
1039,1039,2023-09-10,2023-02-19,Delivered
1040,1040,2023-11-22,2023-07-12,Delivered
1041,1041,2023-10-18,2023-09-24,Delivered
1042,1042,2023-07-22,2023-06-23,Delivered
1043,1043,2023-06-05,2023-02-17,Delivered
1044,1044,2023-02-25,2023-05-25,Delivered
1045,1045,2023-04-17,2023-09-05,Delivered
1046,1046,2023-09-18,2023-08-06,Delivered
1047,1047,2023-07-20,2023-06-27,Delivered
1048,1048,2023-11-23,2023-11-26,Delivered
1049,1049,2023-08-06,2024-01-03,Delivered
1050,1050,2023-02-17,2023-05-27,Delivered
1051,1051,2023-04-28,2023-02-06,Delivered
1052,1052,2023-08-01,2023-05-14,Delivered
1053,1053,2023-06-05,2023-11-02,Delivered
1054,1054,2023-09-21,2023-06-04,Delivered
1055,1055,2023-06-01,2023-10-31,Delayed
1056,1056,2023-08-01,2023-02-19,Delivered
1057,1057,2023-07-12,2023-06-19,Delivered
1058,1058,2023-09-01,2023-06-29,Delivered
1059,1059,2023-04-09,2023-09-22,Delivered
1060,1060,2023-01-30,2023-04-07,Delivered
1061,1061,2023-07-09,2023-11-14,Delivered
1062,1062,2023-06-22,2023-10-20,Delayed
1063,1063,2023-07-17,2023-08-20,Delivered
1064,1064,2023-06-05,2023-07-12,Delivered
1065,1065,2023-05-21,2023-05-26,Delayed
1066,1066,2023-10-21,2023-06-15,Delivered
1067,1067,2023-10-18,2023-01-21,Delivered
1068,1068,2023-09-14,2023-03-11,Delivered
1069,1069,2023-06-14,2023-04-10,Delivered
1070,1070,2023-05-15,2023-01-09,Delivered
1071,1071,2023-12-19,2023-11-01,Delivered
1072,1072,2023-11-26,2023-06-28,Delivered
1073,1073,2023-09-24,2023-07-27,Delivered
1074,1074,2023-01-30,2023-10-28,Delivered
1075,1075,2023-05-20,2023-10-17,Delivered
1076,1076,2023-12-15,2023-08-19,Delivered
1077,1077,2023-11-09,2023-05-01,Delivered
1078,1078,2023-03-27,2023-09-29,Delivered
1079,1079,2023-09-07,2023-03-24,Delivered
1080,1080,2023-12-18,2023-06-11,Delivered
1081,1081,2023-11-11,2023-07-09,Delivered
1082,1082,2023-08-22,2023-07-09,Delivered
1083,1083,2023-11-05,2023-11-06,Delivered
1084,1084,2023-03-03,2023-07-15,Delivered
1085,1085,2023-10-01,2023-09-19,Delivered
1086,1086,2023-08-08,2023-07-12,Delivered
1087,1087,2023-10-14,2023-10-18,Delayed
1088,1088,2023-09-07,2023-04-18,Delivered
1089,1089,2023-03-14,2023-05-11,Delivered
1090,1090,2023-10-21,2023-04-09,Delivered
1091,1091,2023-07-18,2023-03-07,Delivered
1092,1092,2023-03-22,2023-05-10,Delivered
1093,1093,2023-05-18,2023-08-13,Delivered
1094,1094,2023-08-02,2023-10-22,Lost
1095,1095,2023-11-24,2023-11-24,Delivered
1096,1096,2023-04-18,2023-04-16,Delivered
1097,1097,2023-07-27,2023-06-03,Delivered
1098,1098,2023-06-02,2023-04-26,Delivered
1099,1099,2023-05-14,2023-02-26,Delivered
1100,1100,2023-06-16,2023-05-03,Delivered
1101,1101,2023-06-30,2023-08-07,Delivered
1102,1102,2023-05-02,2023-05-05,Delivered
1103,1103,2023-06-24,2023-01-05,Delivered
1104,1104,2023-11-28,2023-04-04,Delivered
1105,1105,2023-03-10,2023-06-15,Delivered
1106,1106,2023-07-07,2023-05-01,Delivered
1107,1107,2023-05-19,2023-03-04,Delivered
1108,1108,2023-12-21,2023-08-04,Delivered
1109,1109,2023-11-05,2023-09-06,Delivered
1110,1110,2023-11-27,2023-08-25,Delivered
1111,1111,2023-08-27,2023-12-25,Delayed
1112,1112,2023-01-19,2023-10-18,Delivered
1113,1113,2023-03-18,2023-03-21,Delivered
1114,1114,2023-06-01,2023-01-26,Delivered
1115,1115,2023-04-19,2023-11-06,Delivered
1116,1116,2023-06-03,2023-04-13,Delivered
1117,1117,2023-11-13,2023-09-10,Delivered
1118,1118,2023-02-07,2023-05-05,Delivered
1119,1119,2023-11-30,2023-08-05,Delivered
1120,1120,2023-05-27,2023-09-21,Delayed
1121,1121,2023-05-07,2023-11-30,Delivered
1122,1122,2023-10-13,2023-12-14,Delivered
1123,1123,2023-04-19,2023-05-05,Delivered
1124,1124,2023-10-14,2023-09-11,Delivered
1125,1125,2023-08-29,2023-11-18,Delivered
1126,1126,2023-04-13,2023-12-05,Delivered
1127,1127,2023-08-09,2023-06-09,Delivered
1128,1128,2023-01-08,2023-11-25,Delivered
1129,1129,2023-08-05,2023-05-31,Delivered
1130,1130,2023-06-19,2023-03-08,Delivered
